iter	Passed	Remaining
4780	41719	45541
4781	41727	45532
4782	41735	45522
4783	41743	45512
4784	41751	45503
4785	41760	45495
4786	41768	45485
4787	41776	45475
4788	41784	45466
4789	41793	45458
4790	41802	45449
4791	41811	45440
4792	41818	45430
4793	41827	45422
4794	41835	45412
4795	41843	45403
4796	41851	45393
4797	41860	45384
4798	41868	45375
4799	41876	45366
4800	41884	45356
4801	41892	45347
4802	41901	45338
4803	41910	45329
4804	41917	45319
4805	41925	45310
4806	41933	45301
4807	41942	45292
4808	41950	45282
4809	41959	45274
4810	41966	45264
4811	41975	45255
4812	41983	45246
4813	41993	45238
4814	42001	45229
4815	42010	45220
4816	42018	45211
4817	42030	45206
4818	42039	45197
4819	42046	45187
4820	42055	45178
4821	42063	45169
4822	42073	45161
4823	42081	45152
4824	42091	45144
4825	42099	45135
4826	42108	45126
4827	42116	45117
4828	42125	45108
4829	42135	45101
4830	42144	45092
4831	42152	45083
4832	42161	45074
4833	42169	45065
4834	42177	45056
4835	42186	45047
4836	42194	45037
4837	42202	45028
4838	42209	45018
4839	42217	45009
4840	42226	44999
4841	42234	44990
4842	42243	44982
4843	42252	44973
4844	42260	44964
4845	42270	44956
4846	42278	44947
4847	42286	44937
4848	42294	44929
4849	42303	44919
4850	42311	44910
4851	42319	44901
4852	42327	44892
4853	42336	44882
4854	42345	44874
4855	42353	44865
4856	42361	44856
4857	42370	44847
4858	42379	44838
4859	42387	44829
4860	42395	44819
4861	42403	44810
4862	42411	44800
4863	42419	44791
4864	42429	44783
4865	42437	44774
4866	42445	44765
4867	42454	44756
4868	42461	44746
4869	42470	44737
4870	42478	44728
4871	42488	44720
4872	42496	44711
4873	42505	44702
4874	42513	44693
4875	42522	44684
4876	42529	44675
4877	42539	44667
4878	42547	44658
4879	42555	44648
4880	42564	44639
4881	42572	44630
4882	42580	44620
4883	42588	44611
4884	42595	44601
4885	42604	44592
4886	42612	44583
4887	42621	44574
4888	42629	44565
4889	42637	44556
4890	42646	44547
4891	42654	44538
4892	42662	44528
4893	42670	44518
4894	42678	44509
4895	42686	44500
4896	42695	44491
4897	42703	44482
4898	42711	44472
4899	42720	44463
4900	42727	44454
4901	42736	44444
4902	42744	44435
4903	42751	44425
4904	42759	44416
4905	42767	44406
4906	42776	44397
4907	42784	44388
4908	42792	44379
4909	42801	44370
4910	42809	44361
4911	42817	44351
4912	42825	44342
4913	42834	44334
4914	42842	44324
4915	42850	44315
4916	42859	44306
4917	42868	44297
4918	42876	44288
4919	42886	44281
4920	42894	44271
4921	42903	44263
4922	42911	44254
4923	42921	44246
4924	42930	44238
4925	42938	44229
4926	42948	44221
4927	42958	44213
4928	42968	44206
4929	42977	44197
4930	42987	44190
4931	42997	44183
4932	43006	44175
4933	43015	44166
4934	43025	44158
4935	43036	44152
4936	43044	44142
4937	43056	44137
4938	43065	44128
4939	43073	44119
4940	43081	44110
4941	43090	44102
4942	43099	44093
4943	43108	44084
4944	43119	44078
4945	43126	44068
4946	43137	44061
4947	43146	44053
4948	43156	44046
4949	43165	44037
4950	43173	44028
4951	43182	44019
4952	43192	44011
4953	43200	44003
4954	43209	43994
4955	43218	43985
4956	43226	43976
4957	43236	43968
4958	43245	43960
4959	43254	43952
4960	43263	43943
4961	43272	43935
4962	43280	43925
4963	43289	43916
4964	43297	43907
4965	43305	43898
4966	43313	43889
4967	43322	43880
4968	43329	43870
4969	43337	43860
4970	43346	43851
4971	43354	43842
4972	43362	43833
4973	43370	43824
4974	43379	43815
4975	43387	43806
4976	43397	43798
4977	43404	43788
4978	43413	43779
4979	43421	43770
4980	43429	43761
4981	43437	43751
4982	43446	43742
4983	43454	43733
4984	43463	43724
4985	43472	43716
4986	43480	43707
4987	43491	43701
4988	43500	43691
4989	43508	43682
4990	43516	43673
4991	43523	43663
4992	43531	43653
4993	43538	43643
4994	43546	43634
4995	43554	43624
4996	43563	43615
4997	43572	43607
4998	43580	43598
4999	43588	43588
5000	43596	43579
5001	43604	43569
5002	43612	43560
5003	43620	43550
5004	43629	43541
5005	43636	43532
5006	43644	43522
5007	43653	43514
5008	43662	43505
5009	43670	43496
5010	43678	43487
5011	43686	43477
5012	43695	43468
5013	43702	43458
5014	43710	43449
5015	43719	43440
5016	43727	43431
5017	43735	43421
5018	43743	43412
5019	43752	43403
5020	43761	43395
5021	43771	43387
5022	43781	43380
5023	43791	43373
5024	43801	43365
5025	43809	43356
5026	43819	43348
5027	43828	43340
5028	43837	43331
5029	43846	43323
5030	43855	43314
5031	43864	43306
5032	43873	43297
5033	43881	43289
5034	43890	43280
5035	43900	43272
5036	43908	43263
5037	43917	43254
5038	43927	43247
5039	43935	43238
5040	43945	43231
5041	43955	43222
5042	43964	43214
5043	43972	43205
5044	43982	43197
5045	43991	43189
5046	43999	43179
5047	44007	43170
5048	44016	43161
5049	44025	43153
5050	44034	43145
5051	44044	43137
5052	44053	43129
5053	44061	43120
5054	44069	43110
5055	44077	43101
5056	44085	43091
5057	44094	43083
5058	44102	43073
5059	44111	43065
5060	44119	43055
5061	44128	43047
5062	44135	43037
5063	44143	43027
5064	44151	43018
5065	44159	43008
5066	44168	43000
5067	44176	42991
5068	44185	42982
5069	44193	42973
5070	44201	42964
5071	44210	42954
5072	44221	42948
5073	44231	42941
5074	44240	42932
5075	44248	42923
5076	44259	42917
5077	44269	42909
5078	44291	42913
5079	44302	42906
5080	44313	42900
5081	44321	42891
5082	44329	42881
5083	44337	42872
5084	44345	42862
5085	44353	42853
5086	44362	42844
5087	44371	42836
5088	44380	42828
5089	44391	42821
5090	44399	42811
5091	44409	42805
5092	44418	42796
5093	44428	42788
5094	44437	42780
5095	44446	42771
5096	44457	42765
5097	44465	42755
5098	44475	42748
5099	44483	42738
5100	44492	42730
5101	44501	42722
5102	44518	42721
5103	44528	42713
5104	44541	42709
5105	44549	42699
5106	44558	42691
5107	44568	42684
5108	44577	42675
5109	44587	42667
5110	44595	42658
5111	44604	42650
5112	44611	42639
5113	44620	42630
5114	44628	42621
5115	44637	42613
5116	44644	42603
5117	44653	42594
5118	44661	42584
5119	44669	42575
5120	44676	42565
5121	44685	42556
5122	44692	42546
5123	44701	42537
5124	44711	42530
5125	44721	42522
5126	44731	42515
5127	44740	42506
5128	44749	42498
5129	44759	42490
5130	44770	42483
5131	44782	42478
5132	44792	42471
5133	44803	42464
5134	44813	42456
5135	44822	42448
5136	44831	42439
5137	44841	42432
5138	44850	42424
5139	44860	42416
5140	44870	42408
5141	44879	42401
5142	44888	42392
5143	44897	42383
5144	44905	42374
5145	44914	42365
5146	44923	42357
5147	44933	42350
5148	44943	42341
5149	44953	42334
5150	44962	42325
5151	44969	42316
5152	44978	42307
5153	44987	42299
5154	44996	42290
5155	45004	42281
5156	45013	42272
5157	45020	42262
5158	45028	42253
5159	45036	42243
5160	45045	42235
5161	45053	42225
5162	45063	42218
5163	45071	42209
5164	45080	42200
5165	45088	42190
5166	45096	42181
5167	45105	42173
5168	45115	42165
5169	45124	42157
5170	45134	42149
5171	45143	42140
5172	45153	42133
5173	45162	42125
5174	45172	42117
5175	45180	42107
5176	45189	42099
5177	45198	42090
5178	45207	42082
5179	45217	42075
5180	45225	42065
5181	45237	42059
5182	45246	42051
5183	45256	42043
5184	45266	42035
5185	45274	42026
5186	45283	42018
5187	45293	42010
5188	45302	42002
5189	45310	41993
5190	45319	41984
5191	45330	41977
5192	45339	41968
5193	45348	41960
5194	45357	41952
5195	45366	41944
5196	45374	41934
5197	45384	41927
5198	45393	41918
5199	45402	41910
5200	45411	41901
5201	45421	41894
5202	45432	41886
5203	45440	41877
5204	45449	41869
5205	45457	41860
5206	45467	41852
5207	45476	41843
5208	45486	41836
5209	45495	41827
5210	45504	41818
5211	45513	41811
5212	45522	41802
5213	45531	41794
5214	45540	41785
5215	45550	41777
5216	45557	41767
5217	45566	41759
5218	45580	41755
5219	45589	41746
5220	45599	41738
5221	45607	41729
5222	45616	41721
5223	45624	41712
5224	45634	41704
5225	45643	41696
5226	45652	41687
5227	45663	41680
5228	45671	41670
5229	45680	41662
5230	45688	41652
5231	45696	41644
5232	45705	41635
5233	45713	41626
5234	45722	41617
5235	45731	41609
5236	45741	41601
5237	45750	41592
5238	45758	41583
5239	45767	41575
5240	45777	41567
5241	45785	41557
5242	45794	41549
5243	45802	41540
5244	45811	41531
5245	45820	41522
5246	45830	41515
5247	45838	41506
5248	45847	41498
5249	45857	41489
5250	45866	41481
5251	45874	41472
5252	45883	41463
5253	45892	41455
5254	45901	41446
5255	45910	41437
5256	45918	41429
5257	45929	41422
5258	45938	41413
5259	45947	41405
5260	45956	41396
5261	45965	41387
5262	45973	41379
5263	45982	41370
5264	45993	41363
5265	46001	41354
5266	46011	41346
5267	46020	41338
5268	46030	41330
5269	46040	41322
5270	46048	41313
5271	46057	41304
5272	46066	41296
5273	46075	41288
5274	46084	41279
5275	46094	41272
5276	46103	41263
5277	46114	41256
5278	46125	41250
5279	46134	41241
5280	46144	41233
5281	46153	41225
5282	46161	41216
5283	46170	41207
5284	46180	41199
5285	46188	41190
5286	46197	41181
5287	46206	41173
5288	46214	41164
5289	46224	41156
5290	46233	41147
5291	46244	41141
5292	46252	41131
5293	46261	41123
5294	46270	41114
5295	46279	41106
5296	46288	41097
5297	46297	41089
5298	46307	41081
5299	46315	41072
5300	46325	41064
5301	46334	41055
5302	46343	41047
5303	46353	41039
5304	46362	41031
5305	46372	41023
5306	46381	41015
5307	46392	41008
5308	46401	41000
5309	46411	40992
5310	46421	40984
5311	46429	40975
5312	46438	40966
5313	46447	40958
5314	46456	40949
5315	46466	40941
5316	46475	40933
5317	46484	40925
5318	46493	40917
5319	46502	40908
5320	46511	40899
5321	46520	40890
5322	46528	40881
5323	46538	40874
5324	46548	40866
5325	46557	40857
5326	46568	40850
5327	46577	40842
5328	46586	40834
5329	46594	40825
5330	46606	40818
5331	46615	40810
5332	46624	40801
5333	46633	40793
5334	46641	40784
5335	46651	40776
5336	46660	40767
5337	46670	40760
5338	46679	40751
5339	46688	40742
5340	46696	40733
5341	46706	40725
5342	46715	40717
5343	46723	40708
5344	46731	40699
5345	46740	40690
5346	46749	40681
5347	46758	40673
5348	46768	40665
5349	46777	40657
5350	46786	40648
5351	46796	40640
5352	46805	40632
5353	46816	40625
5354	46827	40618
5355	46835	40609
5356	46842	40598
5357	46849	40589
5358	46858	40580
5359	46867	40571
5360	46876	40563
5361	46884	40554
5362	46893	40545
5363	46901	40536
5364	46909	40526
5365	46918	40517
5366	46926	40509
5367	46935	40500
5368	46944	40491
5369	46953	40482
5370	46961	40473
5371	46970	40465
5372	46980	40457
5373	46989	40449
5374	46999	40441
5375	47007	40432
5376	47017	40424
5377	47025	40415
5378	47035	40407
5379	47044	40399
5380	47054	40390
5381	47062	40382
5382	47072	40374
5383	47081	40365
5384	47089	40356
5385	47099	40348
5386	47109	40341
5387	47119	40333
5388	47128	40324
5389	47137	40316
5390	47147	40308
5391	47156	40299
5392	47165	40291
5393	47173	40281
5394	47182	40273
5395	47193	40266
5396	47202	40258
5397	47211	40249
5398	47220	40241
5399	47229	40232
5400	47239	40225
5401	47248	40216
5402	47256	40207
5403	47266	40198
5404	47275	40190
5405	47284	40182
5406	47293	40173
5407	47302	40165
5408	47311	40156
5409	47320	40147
5410	47329	40139
5411	47338	40130
5412	47348	40123
5413	47356	40114
5414	47365	40105
5415	47373	40096
5416	47381	40086
5417	47390	40078
5418	47399	40069
5419	47408	40060
5420	47416	40052
5421	47426	40044
5422	47436	40036
5423	47445	40028
5424	47457	40021
5425	47467	40013
5426	47477	40006
5427	47485	39997
5428	47495	39989
5429	47503	39979
5430	47513	39972
5431	47522	39963
5432	47531	39955
5433	47540	39946
5434	47549	39938
5435	47558	39929
5436	47567	39920
5437	47576	39912
5438	47585	39903
5439	47595	39896
5440	47605	39888
5441	47614	39879
5442	47624	39872
5443	47632	39862
5444	47641	39854
5445	47650	39845
5446	47660	39838
5447	47668	39828
5448	47679	39821
5449	47689	39813
5450	47698	39805
5451	47706	39796
5452	47715	39787
5453	47724	39778
5454	47733	39770
5455	47743	39762
5456	47751	39753
5457	47762	39746
5458	47771	39738
5459	47780	39729
5460	47788	39720
5461	47799	39713
5462	47809	39705
5463	47818	39697
5464	47827	39688
5465	47836	39680
5466	47845	39671
5467	47854	39662
5468	47863	39654
5469	47871	39644
5470	47879	39635
5471	47888	39626
5472	47897	39618
5473	47906	39610
5474	47914	39600
5475	47924	39592
5476	47932	39583
5477	47942	39575
5478	47951	39566
5479	47961	39559
5480	47970	39550
5481	47979	39542
5482	47991	39536
5483	48001	39528
5484	48011	39520
5485	48019	39511
5486	48028	39503
5487	48037	39494
5488	48046	39485
5489	48054	39476
5490	48063	39468
5491	48073	39460
5492	48082	39451
5493	48092	39444
5494	48101	39435
5495	48111	39427
5496	48119	39418
5497	48128	39409
5498	48137	39400
5499	48146	39392
5500	48156	39384
5501	48164	39375
5502	48173	39367
5503	48182	39358
5504	48191	39349
5505	48199	39340
5506	48208	39332
5507	48218	39324
5508	48226	39315
5509	48236	39307
5510	48244	39298
5511	48254	39289
5512	48265	39282
5513	48274	39274
5514	48283	39265
5515	48292	39257
5516	48300	39248
5517	48309	39239
5518	48319	39231
5519	48326	39221
5520	48338	39215
5521	48350	39208
5522	48359	39200
5523	48368	39192
5524	48377	39183
5525	48387	39175
5526	48395	39166
5527	48405	39159
5528	48415	39150
5529	48425	39142
5530	48434	39134
5531	48442	39125
5532	48452	39117
5533	48462	39110
5534	48472	39101
5535	48480	39092
5536	48490	39084
5537	48498	39075
5538	48507	39067
5539	48516	39058
5540	48524	39049
5541	48535	39041
5542	48546	39034
5543	48554	39025
5544	48562	39016
5545	48572	39008
5546	48581	39000
5547	48589	38990
5548	48598	38982
5549	48607	38973
5550	48615	38964
5551	48624	38955
5552	48632	38946
5553	48641	38937
5554	48649	38928
5555	48658	38919
5556	48667	38911
5557	48676	38902
5558	48685	38893
5559	48695	38885
5560	48704	38877
5561	48712	38868
5562	48721	38859
5563	48731	38851
5564	48740	38843
5565	48749	38835
5566	48758	38826
5567	48767	38818
5568	48777	38809
5569	48786	38801
5570	48795	38792
5571	48804	38784
5572	48816	38778
5573	48831	38774
5574	48853	38775
5575	48867	38771
5576	48878	38764
5577	48888	38756
5578	48900	38750
5579	48910	38742
5580	48922	38736
5581	48934	38729
5582	48943	38721
5583	48952	38713
5584	48961	38704
5585	48971	38696
5586	48983	38690
5587	48992	38682
5588	49002	38673
5589	49010	38664
5590	49019	38656
5591	49029	38648
5592	49038	38639
5593	49048	38632
5594	49057	38623
5595	49066	38615
5596	49075	38606
5597	49084	38597
5598	49093	38588
5599	49101	38579
5600	49110	38571
5601	49119	38562
5602	49129	38554
5603	49137	38545
5604	49146	38537
5605	49155	38528
5606	49164	38519
5607	49173	38511
5608	49183	38503
5609	49192	38494
5610	49202	38486
5611	49211	38478
5612	49221	38470
5613	49230	38462
5614	49239	38453
5615	49248	38444
5616	49257	38436
5617	49266	38427
5618	49275	38418
5619	49284	38410
5620	49293	38401
5621	49302	38393
5622	49312	38385
5623	49320	38375
5624	49331	38368
5625	49339	38359
5626	49348	38350
5627	49356	38341
5628	49365	38333
5629	49374	38324
5630	49383	38316
5631	49394	38308
5632	49403	38300
5633	49413	38292
5634	49422	38283
5635	49430	38274
5636	49439	38265
5637	49448	38257
5638	49457	38249
5639	49466	38240
5640	49477	38233
5641	49486	38224
5642	49495	38215
5643	49504	38206
5644	49512	38197
5645	49520	38188
5646	49529	38179
5647	49537	38170
5648	49545	38161
5649	49554	38152
5650	49562	38143
5651	49570	38134
5652	49578	38124
5653	49586	38115
5654	49597	38108
5655	49606	38099
5656	49614	38090
5657	49622	38080
5658	49631	38071
5659	49639	38062
5660	49647	38053
5661	49656	38044
5662	49665	38036
5663	49673	38026
5664	49681	38017
5665	49690	38009
5666	49698	37999
5667	49706	37990
5668	49714	37980
5669	49723	37972
5670	49731	37962
5671	49739	37953
5672	49747	37944
5673	49755	37934
5674	49764	37926
5675	49772	37917
5676	49780	37907
5677	49788	37898
5678	49796	37888
5679	49805	37880
5680	49813	37870
5681	49821	37861
5682	49829	37852
5683	49837	37842
5684	49845	37833
5685	49854	37824
5686	49861	37815
5687	49870	37806
5688	49878	37797
5689	49887	37788
5690	49895	37779
5691	49905	37771
5692	49913	37761
5693	49923	37753
5694	49931	37744
5695	49941	37736
5696	49950	37727
5697	49959	37719
5698	49968	37710
5699	49977	37702
5700	49986	37693
5701	49995	37685
5702	50005	37677
5703	50014	37668
5704	50026	37662
5705	50034	37653
5706	50044	37645
5707	50053	37636
5708	50061	37627
5709	50071	37619
5710	50079	37609
5711	50089	37601
5712	50102	37596
5713	50112	37589
5714	50122	37581
5715	50131	37572
5716	50140	37563
5717	50148	37554
5718	50158	37546
5719	50166	37537
5720	50174	37528
5721	50182	37518
5722	50190	37509
5723	50200	37501
5724	50209	37492
5725	50217	37483
5726	50225	37474
5727	50234	37465
5728	50241	37455
5729	50250	37447
5730	50259	37438
5731	50267	37429
5732	50275	37419
5733	50284	37410
5734	50292	37401
5735	50301	37392
5736	50309	37383
5737	50318	37374
5738	50326	37365
5739	50334	37356
5740	50343	37347
5741	50353	37339
5742	50361	37330
5743	50369	37321
5744	50377	37311
5745	50386	37302
5746	50394	37293
5747	50402	37284
5748	50410	37275
5749	50420	37267
5750	50429	37259
5751	50438	37249
5752	50447	37241
5753	50455	37232
5754	50463	37222
5755	50471	37213
5756	50479	37204
5757	50486	37194
5758	50494	37184
5759	50501	37175
5760	50511	37167
5761	50520	37158
5762	50529	37149
5763	50538	37141
5764	50547	37132
5765	50556	37124
5766	50569	37118
5767	50578	37109
5768	50588	37101
5769	50595	37091
5770	50604	37083
5771	50613	37074
5772	50621	37065
5773	50630	37056
5774	50639	37047
5775	50649	37039
5776	50657	37030
5777	50667	37022
5778	50675	37013
5779	50687	37006
5780	50697	36999
5781	50706	36990
5782	50717	36983
5783	50724	36973
5784	50733	36965
5785	50742	36956
5786	50750	36947
5787	50759	36938
5788	50766	36928
5789	50775	36919
5790	50783	36910
5791	50792	36901
5792	50800	36892
5793	50808	36883
5794	50817	36874
5795	50826	36865
5796	50834	36856
5797	50842	36847
5798	50869	36851
5799	50882	36845
5800	50890	36836
5801	50898	36827
5802	50906	36818
5803	50916	36809
5804	50924	36800
5805	50932	36791
5806	50940	36782
5807	50949	36773
5808	50957	36763
5809	50964	36754
5810	50972	36744
5811	50980	36735
5812	50990	36727
5813	50997	36717
5814	51005	36708
5815	51013	36699
5816	51021	36689
5817	51030	36680
5818	51039	36672
5819	51047	36663
5820	51055	36653
5821	51063	36644
5822	51074	36637
5823	51082	36627
5824	51090	36618
5825	51099	36609
5826	51107	36600
5827	51116	36591
5828	51125	36583
5829	51133	36574
5830	51144	36566
5831	51152	36557
5832	51162	36549
5833	51171	36540
5834	51181	36532
5835	51190	36524
5836	51200	36516
5837	51209	36507
5838	51217	36499
5839	51227	36490
5840	51235	36481
5841	51247	36474
5842	51255	36465
5843	51264	36457
5844	51274	36449
5845	51283	36440
5846	51293	36432
5847	51302	36423
5848	51311	36415
5849	51320	36406
5850	51330	36398
5851	51339	36389
5852	51347	36381
5853	51355	36371
5854	51364	36363
5855	51373	36354
5856	51382	36345
5857	51390	36336
5858	51400	36328
5859	51411	36321
5860	51420	36312
5861	51429	36304
5862	51437	36295
5863	51447	36286
5864	51456	36278
5865	51465	36269
5866	51474	36261
5867	51483	36252
5868	51492	36243
5869	51500	36234
5870	51510	36226
5871	51519	36218
5872	51529	36209
5873	51537	36200
5874	51547	36192
5875	51556	36184
5876	51565	36175
5877	51573	36166
5878	51582	36157
5879	51592	36149
5880	51600	36140
5881	51609	36131
5882	51618	36123
5883	51627	36114
5884	51636	36106
5885	51645	36097
5886	51654	36088
5887	51663	36079
5888	51671	36071
5889	51680	36062
5890	51689	36053
5891	51698	36045
5892	51708	36036
5893	51717	36028
5894	51726	36019
5895	51735	36011
5896	51744	36002
5897	51753	35994
5898	51761	35984
5899	51770	35975
5900	51779	35967
5901	51789	35959
5902	51797	35950
5903	51806	35941
5904	51815	35933
5905	51824	35924
5906	51833	35915
5907	51842	35907
5908	51852	35898
5909	51860	35889
5910	51870	35881
5911	51879	35873
5912	51888	35864
5913	51897	35856
5914	51905	35847
5915	51914	35837
5916	51922	35829
5917	51931	35820
5918	51940	35811
5919	51948	35802
5920	51955	35792
5921	51964	35783
5922	51972	35774
5923	51981	35765
5924	51989	35756
5925	51998	35747
5926	52005	35738
5927	52014	35729
5928	52022	35719
5929	52030	35710
5930	52038	35701
5931	52046	35692
5932	52054	35683
5933	52063	35673
5934	52071	35665
5935	52079	35655
5936	52087	35646
5937	52096	35637
5938	52104	35628
5939	52112	35618
5940	52120	35609
5941	52128	35600
5942	52136	35591
5943	52144	35581
5944	52153	35572
5945	52161	35563
5946	52169	35554
5947	52178	35545
5948	52186	35536
5949	52194	35527
5950	52203	35518
5951	52211	35509
5952	52219	35500
5953	52227	35490
5954	52236	35481
5955	52244	35472
5956	52251	35463
5957	52259	35453
5958	52267	35444
5959	52275	35434
5960	52283	35425
5961	52291	35416
5962	52299	35406
5963	52307	35398
5964	52316	35389
5965	52325	35380
5966	52332	35370
5967	52340	35361
5968	52348	35352
5969	52356	35343
5970	52364	35333
5971	52372	35324
5972	52380	35315
5973	52390	35306
5974	52399	35298
5975	52407	35288
5976	52414	35279
5977	52424	35271
5978	52432	35262
5979	52441	35253
5980	52450	35244
5981	52459	35235
5982	52468	35227
5983	52478	35219
5984	52487	35210
5985	52495	35201
5986	52504	35193
5987	52513	35184
5988	52522	35175
5989	52531	35167
5990	52539	35157
5991	52547	35148
5992	52556	35139
5993	52567	35132
5994	52575	35123
5995	52585	35115
5996	52594	35106
5997	52603	35098
5998	52612	35089
5999	52621	35080
6000	52630	35072
6001	52639	35063
6002	52649	35055
6003	52657	35046
6004	52666	35038
6005	52675	35029
6006	52683	35020
6007	52691	35010
6008	52699	35001
6009	52707	34992
6010	52715	34983
6011	52724	34974
6012	52732	34965
6013	52742	34956
6014	52749	34947
6015	52758	34938
6016	52768	34930
6017	52777	34922
6018	52785	34912
6019	52793	34903
6020	52801	34894
6021	52809	34884
6022	52817	34875
6023	52826	34866
6024	52835	34858
6025	52844	34849
6026	52853	34840
6027	52861	34832
6028	52869	34822
6029	52878	34813
6030	52887	34804
6031	52896	34796
6032	52904	34787
6033	52913	34778
6034	52921	34769
6035	52929	34760
6036	52937	34750
6037	52945	34741
6038	52952	34731
6039	52961	34723
6040	52969	34713
6041	52977	34704
6042	52985	34695
6043	52994	34686
6044	53002	34677
6045	53010	34667
6046	53018	34658
6047	53026	34649
6048	53034	34640
6049	53043	34631
6050	53051	34622
6051	53059	34613
6052	53067	34603
6053	53075	34594
6054	53083	34585
6055	53092	34576
6056	53099	34567
6057	53107	34557
6058	53115	34548
6059	53124	34539
6060	53131	34530
6061	53140	34521
6062	53148	34512
6063	53158	34503
6064	53166	34494
6065	53176	34487
6066	53186	34478
6067	53193	34469
6068	53202	34459
6069	53210	34451
6070	53219	34442
6071	53227	34432
6072	53235	34423
6073	53243	34414
6074	53251	34405
6075	53260	34396
6076	53268	34387
6077	53276	34378
6078	53285	34369
6079	53293	34360
6080	53301	34350
6081	53309	34341
6082	53317	34332
6083	53326	34323
6084	53335	34315
6085	53343	34305
6086	53351	34296
6087	53359	34287
6088	53367	34278
6089	53376	34269
6090	53385	34260
6091	53393	34251
6092	53400	34242
6093	53409	34233
6094	53417	34224
6095	53425	34215
6096	53437	34208
6097	53452	34203
6098	53461	34194
6099	53470	34185
6100	53478	34176
6101	53487	34168
6102	53495	34159
6103	53504	34150
6104	53513	34141
6105	53521	34132
6106	53529	34123
6107	53538	34114
6108	53546	34105
6109	53554	34096
6110	53561	34086
6111	53569	34077
6112	53577	34067
6113	53586	34059
6114	53594	34049
6115	53603	34041
6116	53611	34031
6117	53619	34022
6118	53627	34013
6119	53636	34005
6120	53644	33995
6121	53653	33986
6122	53661	33977
6123	53669	33968
6124	53677	33959
6125	53686	33950
6126	53695	33941
6127	53705	33933
6128	53713	33925
6129	53721	33915
6130	53730	33906
6131	53738	33897
6132	53747	33888
6133	53755	33879
6134	53763	33870
6135	53772	33861
6136	53780	33852
6137	53788	33843
6138	53796	33834
6139	53804	33825
6140	53812	33815
6141	53820	33806
6142	53829	33797
6143	53837	33788
6144	53845	33779
6145	53853	33770
6146	53862	33761
6147	53870	33752
6148	53878	33743
6149	53886	33734
6150	53895	33724
6151	53903	33716
6152	53912	33707
6153	53920	33698
6154	53928	33689
6155	53936	33679
6156	53944	33670
6157	53953	33661
6158	53962	33653
6159	53971	33644
6160	53980	33636
6161	53990	33628
6162	53999	33619
6163	54006	33609
6164	54016	33601
6165	54023	33591
6166	54035	33584
6167	54045	33577
6168	54054	33568
6169	54063	33559
6170	54072	33551
6171	54081	33542
6172	54090	33533
6173	54100	33525
6174	54108	33516
6175	54118	33508
6176	54127	33499
6177	54135	33490
6178	54145	33482
6179	54153	33473
6180	54162	33464
6181	54171	33456
6182	54179	33447
6183	54188	33438
6184	54196	33429
6185	54205	33420
6186	54215	33412
6187	54227	33405
6188	54237	33397
6189	54252	33392
6190	54258	33382
6191	54268	33374
6192	54280	33367
6193	54287	33358
6194	54297	33349
6195	54306	33340
6196	54318	33334
6197	54326	33325
6198	54334	33316
6199	54342	33306
6200	54350	33297
6201	54358	33288
6202	54366	33279
6203	54374	33269
6204	54383	33260
6205	54393	33252
6206	54401	33243
6207	54409	33234
6208	54418	33225
6209	54426	33216
6210	54433	33207
6211	54442	33198
6212	54449	33188
6213	54457	33179
6214	54465	33170
6215	54473	33160
6216	54481	33151
6217	54490	33142
6218	54498	33133
6219	54506	33124
6220	54514	33115
6221	54522	33105
6222	54530	33097
6223	54539	33088
6224	54548	33079
6225	54556	33070
6226	54565	33061
6227	54574	33052
6228	54582	33043
6229	54591	33035
6230	54599	33026
6231	54609	33017
6232	54617	33009
6233	54625	32999
6234	54633	32990
6235	54641	32981
6236	54650	32972
6237	54658	32963
6238	54666	32954
6239	54674	32945
6240	54682	32935
6241	54691	32926
6242	54699	32917
6243	54708	32908
6244	54715	32899
6245	54724	32890
6246	54732	32881
6247	54741	32872
6248	54749	32863
6249	54757	32854
6250	54765	32845
6251	54773	32836
6252	54782	32827
6253	54790	32818
6254	54797	32808
6255	54807	32800
6256	54816	32791
6257	54825	32782
6258	54833	32774
6259	54844	32766
6260	54852	32757
6261	54862	32749
6262	54871	32740
6263	54880	32732
6264	54888	32723
6265	54897	32714
6266	54906	32705
6267	54915	32696
6268	54923	32687
6269	54932	32678
6270	54941	32670
6271	54950	32661
6272	54960	32654
6273	54968	32644
6274	54979	32637
6275	54988	32628
6276	54997	32620
6277	55006	32611
6278	55015	32602
6279	55024	32594
6280	55033	32585
6281	55042	32577
6282	55051	32568
6283	55061	32560
6284	55069	32551
6285	55078	32542
6286	55092	32536
6287	55099	32526
6288	55109	32518
6289	55117	32509
6290	55129	32502
6291	55139	32494
6292	55148	32486
6293	55157	32477
6294	55166	32468
6295	55175	32460
6296	55183	32451
6297	55193	32442
6298	55201	32433
6299	55211	32425
6300	55220	32417
6301	55229	32408
6302	55239	32400
6303	55247	32391
6304	55256	32382
6305	55264	32373
6306	55276	32366
6307	55285	32357
6308	55294	32349
6309	55302	32340
6310	55311	32331
6311	55321	32323
6312	55330	32314
6313	55340	32306
6314	55348	32297
6315	55358	32289
6316	55367	32280
6317	55376	32272
6318	55385	32263
6319	55394	32254
6320	55404	32247
6321	55412	32237
6322	55422	32229
6323	55431	32221
6324	55441	32213
6325	55450	32204
6326	55459	32195
6327	55468	32187
6328	55477	32178
6329	55486	32170
6330	55495	32161
6331	55504	32152
6332	55512	32143
6333	55522	32135
